870976
833030
838227
870436
834475
838924
836699
300071
300840
300694
301101
301021
300870
300959
300010
300173
300464
300344
830779
873570
301558
832110
831010
870357
835237
835207
872541
300242
871478
873679
832651
300280
301396
873833
002131
002354
002467
600676
000803
920111
002103
002469
601949
600654
600817
600787
002045
002356
600206
603079
000880
603955
603366
002403
000833
603877
002757
002611
600822
601360
600421
600650
003030
002993
002866
001212
603839
603090
002717
603569
603039
000973
001255
600345
002657
600826
002975
001296
605577
603226
002741
603697
002400
833943
002530
600228
600186
002659
600400
002344
600800
600844
301171
301383
430556
836221
300564
301100
300248
430564
831689
833427
835670
836720
833454
603822
300486
300409
301200
835640
688678
002387
300622
300058
300287
873665
833533
833075
300785
603819
603021
300977
300640
430198
002484
831906
002981
839719
002868
300607
002351
603032
300533
002712
603130
837092
600012
873001
603808
002245
600759
688068
600050
832175
832662
870726
600119
688718
300634
003010
300825
003023
300405
300245
000957
871857
837242
300801
688332
002008
300220
603970
300338
833284
002722
300340
300687
836414
002995
300905
831167
002755
873122
605108
873693
688393
688196
834014
831305
603324
300805
300819
832419
920002
300790
300575
300592
600182
603200
603559
301428
601900
300462
000908
600234
600083
002310
831961
600381
002822
301066
603721
600854
600898
301051
603895
002217
300250
872190
688787
600279
835305
300484
603097
300793
603341
833523
002806
839680
300823
832876
300766
001330
601633
300530
300930
002861
300588
603511
000793
300407
300042
300780
301189
002833
688656
603037
430425
300645
830839
920019
831304
872374
603711
600350
002315
600811
839946
300101
605580
002883
871553
301082
301255
300586
300688
603007
839493
603578
838701
873726
002106
002588
600333
601788
870199
605286
001222
688707
603389
001217
837212
002808
831278
000429
301303
603211
603051
600079
301326
301169
873593
832171
603629
601111
301220
300483
300980
300222
600187
002587
832149
002241
600055
003006
300739
832278
000818
600029
605398
601908
300729
300635
601515
688039
600104
003009
300624
835174
301122
603722
002402
836395
600616
000812
002238
688359
600163
603885
600338
603517
834407
300332
002434
300781
600666
000809
600108
603918
300830
002599
430718
300271
603296
300152
600986
002009
301190
605100
600640
300572
301592
603800
002976
688372
600571
300211
301153
300531
301041
300925
688608
000338
300304
301550
603353
301248
688225
000826
001379
300838
300256
